application_id,applicant_type,timestamp,device_age_months,sim_age_months,completion_time_seconds,application_hour,applications_last_24h,copy_paste_count,gps_matches_address,device_value,device_value_ksh,line_type,has_kra_pin,has_nssf,iprs_verified,has_crb_record,crb_score,loan_amount,loan_term_days,monthly_income,employment_type,location,should_approve,will_default
APP_008957,legitimate,2026-01-28 10:49:02,11.2,20.8,751,11,1,2,1,high,60000,postpaid,1,0,1,0,300,10000,14,29245.68,formal,Rural,0,0
APP_008958,legitimate,2025-12-23 10:49:02,23.9,3.4,791,18,1,2,1,low,5000,prepaid,1,1,1,0,300,2000,90,24810.01,informal,Kisumu,0,0
APP_008959,legitimate,2026-01-27 10:49:02,19.1,42.0,773,14,1,0,0,high,60000,postpaid,1,0,1,0,300,3000,7,23244.04,formal,Kisumu,1,0
APP_008960,risky,2025-12-18 10:49:02,6.8,4.3,835,16,1,0,1,medium,20000,postpaid,1,0,1,1,553,20000,60,38345.4,informal,Rural,1,0
APP_008961,good_repeat,2025-12-18 10:49:02,3.9,73.1,856,7,1,1,0,medium,20000,prepaid,0,1,1,0,300,10000,7,35352.05,formal,Rural,1,0
APP_008962,legitimate,2026-01-02 10:49:02,40.9,0.8,589,18,1,2,1,medium,20000,prepaid,1,0,1,0,300,1000,7,6700.54,unemployed,Eldoret,0,0
APP_008963,legitimate,2026-01-20 10:49:02,5.1,17.8,574,14,1,1,1,low,5000,postpaid,0,0,1,0,300,15000,7,19576.44,unemployed,Eldoret,0,0
APP_008964,fraudster,2026-01-02 10:49:02,1.7,0.3,30,6,9,8,0,medium,20000,postpaid,0,0,1,0,580,2000,60,29011.24,informal,Eldoret,0,1
APP_008965,legitimate,2025-12-23 10:49:02,7.2,50.3,411,7,1,2,1,low,5000,prepaid,1,0,1,1,477,15000,7,32905.93,informal,Nairobi,1,0
APP_008966,legitimate,2026-01-18 10:49:02,41.4,3.9,497,14,1,0,1,medium,20000,prepaid,0,0,1,1,526,3000,30,19507.41,informal,Kisumu,1,0
APP_008967,legitimate,2025-11-29 10:49:02,8.8,18.2,488,11,1,1,0,high,60000,postpaid,1,0,1,0,300,10000,60,15797.42,unemployed,Rural,0,0
APP_008968,risky,2026-01-17 10:49:02,19.0,1.3,470,12,1,2,1,medium,20000,prepaid,0,0,0,0,300,15000,90,16405.28,unemployed,Kisumu,1,0
APP_008969,risky,2026-01-01 10:49:02,5.6,1.2,677,8,1,1,0,medium,20000,prepaid,1,0,1,1,575,15000,14,24927.07,informal,Kisumu,0,1
APP_008970,good_repeat,2025-12-30 10:49:02,55.5,8.5,420,10,1,1,1,low,5000,postpaid,1,1,1,0,300,20000,7,17462.63,unemployed,Mombasa,1,0
APP_008971,risky,2025-11-17 10:49:02,34.8,16.9,453,13,1,1,1,low,5000,prepaid,0,0,1,0,300,15000,7,61444.68,formal,Rural,0,1
APP_008972,fraudster,2026-02-13 10:49:02,0.1,1.6,60,6,3,6,1,medium,20000,prepaid,0,0,1,0,300,3000,90,17186.33,informal,Nairobi,0,1
APP_008973,legitimate,2025-11-16 10:49:02,13.6,39.2,728,15,1,1,1,high,60000,prepaid,0,0,1,0,300,15000,60,15639.95,informal,Mombasa,0,0
APP_008974,fraudster,2026-01-26 10:49:02,2.4,1.6,40,4,10,13,0,low,5000,postpaid,0,0,1,0,635,15000,14,19634.41,informal,Nakuru,0,1
APP_008975,legitimate,2025-12-07 10:49:02,53.3,0.2,308,12,1,1,1,high,60000,prepaid,1,1,1,0,300,15000,14,49650.43,self_employed,Nairobi,0,1
APP_008976,fraudster,2025-12-08 10:49:02,2.1,1.2,69,4,3,9,0,low,5000,prepaid,0,0,0,0,300,20000,90,68588.0,formal,Rural,0,1
APP_008977,good_repeat,2026-01-09 10:49:02,19.1,38.7,512,14,1,1,1,low,5000,prepaid,1,1,1,1,543,15000,60,11499.77,unemployed,Mombasa,1,0
APP_008978,legitimate,2025-12-24 10:49:02,22.7,80.3,804,14,1,0,0,high,60000,prepaid,1,0,1,0,300,3000,7,48730.94,self_employed,Nakuru,1,0
APP_008979,risky,2026-01-27 10:49:02,1.6,6.6,660,14,1,1,1,low,5000,postpaid,1,0,1,0,300,15000,60,8361.45,unemployed,Rural,0,0
APP_008980,fraudster,2026-02-02 10:49:02,1.9,1.7,35,2,6,14,1,low,5000,prepaid,0,0,1,0,442,20000,14,16597.51,unemployed,Rural,0,1
APP_008981,legitimate,2025-11-27 10:49:02,6.7,35.4,356,13,1,0,1,low,5000,prepaid,1,1,1,0,300,15000,90,7699.96,unemployed,Nakuru,0,0
APP_008982,risky,2025-11-20 10:49:02,37.8,58.6,835,9,1,2,1,low,5000,prepaid,1,1,1,0,300,20000,90,39370.45,formal,Rural,0,0
APP_008983,risky,2026-01-05 10:49:02,9.4,11.3,791,9,1,2,1,high,60000,prepaid,0,0,1,0,300,3000,14,44384.74,formal,Mombasa,1,1
APP_008984,fraudster,2026-01-18 10:49:02,0.4,0.9,76,6,8,9,0,low,5000,prepaid,0,0,1,0,495,2000,60,20096.98,formal,Nairobi,0,1
APP_008985,risky,2025-11-17 10:49:02,4.6,0.7,821,12,1,1,1,high,60000,prepaid,1,0,1,0,300,15000,7,29139.82,informal,Mombasa,1,1
APP_008986,risky,2026-02-01 10:49:02,11.5,5.5,366,8,1,2,1,low,5000,prepaid,0,0,0,1,463,20000,90,7418.76,unemployed,Mombasa,0,1
APP_008987,risky,2026-01-28 10:49:02,16.7,112.7,659,20,1,2,0,medium,20000,prepaid,0,1,1,0,300,2000,7,41086.81,self_employed,Nairobi,1,0
APP_008988,legitimate,2026-01-15 10:49:02,45.3,11.2,318,15,1,1,1,low,5000,prepaid,0,0,1,1,447,20000,7,12052.81,unemployed,Rural,1,0
APP_008989,legitimate,2025-11-18 10:49:02,9.3,24.9,519,11,1,1,0,low,5000,prepaid,0,0,1,0,300,2000,7,23673.32,self_employed,Rural,0,0
APP_008990,risky,2025-11-28 10:49:02,0.1,46.1,791,12,1,1,1,medium,20000,postpaid,1,0,1,0,300,5000,14,51439.0,self_employed,Eldoret,0,0
APP_008991,risky,2025-11-28 10:49:02,22.0,5.5,547,14,1,0,1,medium,20000,prepaid,1,1,1,1,469,15000,7,18933.48,informal,Nairobi,0,0
APP_008992,legitimate,2025-11-16 10:49:02,7.1,59.9,845,15,1,0,1,low,5000,postpaid,1,0,1,0,300,1000,60,31153.87,informal,Eldoret,1,0
APP_008993,good_repeat,2026-01-28 10:49:02,0.2,5.2,433,19,1,0,0,high,60000,prepaid,1,0,1,0,300,15000,14,45429.29,self_employed,Rural,1,0
APP_008994,fraudster,2026-01-24 10:49:02,1.1,1.9,55,4,10,7,0,low,5000,prepaid,0,0,1,0,300,3000,14,7922.02,unemployed,Rural,0,1
APP_008995,risky,2025-12-15 10:49:02,38.2,3.1,433,12,1,2,1,low,5000,postpaid,0,0,1,0,300,1000,30,38542.1,informal,Mombasa,0,0
APP_008996,legitimate,2025-12-11 10:49:02,13.3,31.0,353,11,1,2,0,low,5000,postpaid,1,1,1,1,700,5000,30,21212.55,informal,Kisumu,1,0
APP_008997,risky,2025-12-17 10:49:02,0.3,1.5,474,12,1,0,1,low,5000,prepaid,1,0,1,1,418,10000,60,42174.36,formal,Eldoret,1,0
APP_008998,risky,2026-01-14 10:49:02,2.3,13.3,618,15,1,0,1,medium,20000,prepaid,0,0,1,0,300,15000,14,13754.72,unemployed,Rural,1,0
APP_008999,fraudster,2025-11-22 10:49:02,2.8,1.1,101,1,3,8,1,high,60000,postpaid,0,0,1,0,439,5000,30,24678.32,self_employed,Nakuru,0,1
APP_009000,risky,2026-01-22 10:49:02,12.9,73.6,606,14,1,0,1,high,60000,prepaid,1,1,1,1,501,10000,30,56264.48,self_employed,Mombasa,1,1
APP_009001,legitimate,2025-11-20 10:49:02,2.8,47.6,718,12,1,0,1,medium,20000,postpaid,1,0,1,0,300,1000,30,17444.15,unemployed,Mombasa,1,0
APP_009002,fraudster,2025-12-29 10:49:02,2.0,0.4,108,4,6,14,1,low,5000,prepaid,0,0,1,0,300,1000,60,32849.57,self_employed,Mombasa,0,1
APP_009003,risky,2026-02-08 10:49:02,8.7,74.0,667,13,1,2,1,medium,20000,prepaid,0,1,1,0,300,2000,90,11789.08,informal,Eldoret,0,0
APP_009004,risky,2025-12-18 10:49:02,2.7,27.4,350,12,1,1,1,high,60000,prepaid,1,0,1,1,426,2000,7,37639.26,formal,Eldoret,1,0
APP_009005,legitimate,2025-12-27 10:49:02,27.2,11.4,312,16,1,0,1,high,60000,postpaid,0,1,1,0,300,3000,60,72094.59,formal,Rural,0,0
APP_009006,legitimate,2026-02-07 10:49:02,3.9,44.3,619,10,1,2,1,medium,20000,postpaid,0,1,1,0,300,2000,7,20349.73,informal,Rural,0,0
APP_009007,risky,2025-12-16 10:49:02,5.6,12.0,726,16,1,1,1,medium,20000,postpaid,1,1,1,1,363,1000,7,37363.42,self_employed,Kisumu,0,1
APP_009008,risky,2025-12-01 10:49:02,1.9,15.6,427,16,1,1,1,medium,20000,prepaid,1,0,1,0,300,10000,7,10788.72,informal,Nairobi,1,0
APP_009009,good_repeat,2025-12-16 10:49:02,1.4,42.5,873,12,1,0,1,high,60000,prepaid,1,1,1,0,300,2000,14,37290.33,informal,Kisumu,1,0
APP_009010,risky,2025-11-23 10:49:02,3.3,2.2,696,13,1,2,1,low,5000,postpaid,0,0,1,0,300,1000,90,27924.34,formal,Mombasa,0,1
APP_009011,fraudster,2025-12-23 10:49:02,2.4,1.3,111,2,7,7,1,medium,20000,prepaid,0,0,1,0,300,1000,7,8392.47,unemployed,Rural,0,1
APP_009012,good_repeat,2026-01-04 10:49:02,0.6,14.8,752,13,1,0,1,medium,20000,prepaid,1,1,1,0,300,10000,30,19349.11,self_employed,Nakuru,1,0
APP_009013,legitimate,2025-11-22 10:49:02,8.8,10.0,798,16,1,2,1,medium,20000,postpaid,0,1,1,0,300,2000,60,76177.43,formal,Rural,0,0
APP_009014,legitimate,2025-12-02 10:49:02,0.3,35.8,552,13,1,2,1,low,5000,prepaid,0,0,1,1,433,3000,30,27113.84,self_employed,Mombasa,1,0
APP_009015,legitimate,2025-11-28 10:49:02,9.8,8.7,679,9,1,0,1,high,60000,postpaid,0,0,1,1,588,15000,7,31683.69,formal,Kisumu,1,0
APP_009016,risky,2026-01-07 10:49:02,2.6,32.6,774,12,1,1,1,low,5000,postpaid,1,1,1,0,300,20000,90,13742.85,unemployed,Rural,1,0
APP_009017,legitimate,2025-12-10 10:49:02,6.1,51.6,649,10,1,2,1,low,5000,prepaid,0,0,1,1,473,10000,90,19264.57,self_employed,Rural,1,0
APP_009018,fraudster,2025-11-28 10:49:02,2.9,0.8,95,4,4,9,1,high,60000,postpaid,0,0,1,0,683,3000,30,23766.93,informal,Nairobi,0,1
APP_009019,good_repeat,2026-01-02 10:49:02,8.4,72.6,383,19,1,0,1,medium,20000,postpaid,1,1,1,0,300,20000,30,34204.99,informal,Eldoret,1,0
APP_009020,legitimate,2025-11-18 10:49:02,33.4,42.5,359,13,1,1,1,low,5000,prepaid,0,1,1,1,544,1000,14,28303.73,self_employed,Rural,1,0
APP_009021,legitimate,2026-01-07 10:49:02,1.8,34.8,620,10,1,2,1,low,5000,prepaid,0,0,1,0,300,1000,14,6456.89,unemployed,Eldoret,0,0
APP_009022,legitimate,2026-01-22 10:49:02,11.9,62.4,895,12,1,2,1,low,5000,postpaid,0,1,1,0,300,5000,7,15804.79,informal,Nairobi,1,0
APP_009023,fraudster,2026-01-13 10:49:02,2.4,1.2,82,5,9,8,1,medium,20000,prepaid,0,0,1,0,300,20000,60,25511.62,informal,Eldoret,0,1
APP_009024,legitimate,2025-12-22 10:49:02,9.7,3.5,531,10,1,1,1,medium,20000,prepaid,0,0,1,0,300,15000,7,13776.45,unemployed,Rural,0,1
APP_009025,legitimate,2025-11-26 10:49:02,8.9,40.4,546,10,1,1,1,low,5000,prepaid,0,1,1,0,300,10000,7,54872.07,self_employed,Nakuru,0,0
APP_009026,risky,2025-11-24 10:49:02,0.2,6.1,758,11,1,0,1,medium,20000,prepaid,0,1,1,0,300,10000,30,76215.4,formal,Eldoret,1,0
APP_009027,legitimate,2025-12-08 10:49:02,7.2,49.4,805,18,1,0,1,medium,20000,prepaid,1,0,1,0,300,2000,7,16932.83,unemployed,Nairobi,0,0
APP_009028,legitimate,2026-01-04 10:49:02,44.9,70.9,612,15,1,0,1,low,5000,prepaid,1,0,1,0,300,2000,30,29694.98,self_employed,Rural,0,0
APP_009029,legitimate,2026-01-03 10:49:02,24.0,4.0,630,13,1,2,1,medium,20000,prepaid,1,0,1,0,300,5000,30,13096.75,informal,Nakuru,0,0
APP_009030,legitimate,2025-12-16 10:49:02,17.0,0.6,899,17,1,0,1,low,5000,postpaid,0,0,1,0,300,3000,7,26826.68,informal,Nakuru,0,0
APP_009031,legitimate,2026-01-31 10:49:02,28.0,4.5,789,16,1,0,1,high,60000,prepaid,1,1,1,0,300,5000,90,11061.06,informal,Rural,0,0
APP_009032,fraudster,2025-11-16 10:49:02,0.9,1.3,113,4,8,8,0,low,5000,prepaid,0,0,0,0,300,20000,14,29055.69,informal,Nakuru,0,1
APP_009033,legitimate,2025-12-03 10:49:02,52.8,27.0,801,13,1,0,1,high,60000,prepaid,1,0,1,0,300,15000,60,13150.55,unemployed,Eldoret,0,0
APP_009034,risky,2026-01-30 10:49:02,24.0,7.9,330,20,1,2,0,high,60000,postpaid,1,0,1,1,396,3000,14,12736.15,unemployed,Kisumu,0,0
APP_009035,legitimate,2025-12-13 10:49:02,14.1,76.0,473,15,1,1,1,low,5000,prepaid,0,0,1,0,300,20000,30,9018.69,unemployed,Mombasa,0,0
APP_009036,fraudster,2025-12-29 10:49:02,1.0,0.7,77,0,8,5,0,low,5000,prepaid,0,0,1,0,526,15000,90,24131.43,informal,Nakuru,0,1
APP_009037,good_repeat,2025-12-19 10:49:02,6.3,4.7,433,19,1,2,1,high,60000,prepaid,0,1,1,1,528,3000,14,67674.34,formal,Nairobi,1,0
APP_009038,legitimate,2026-02-12 10:49:02,37.1,15.0,368,13,1,2,1,medium,20000,postpaid,0,1,1,0,300,10000,14,23325.17,formal,Mombasa,0,0
APP_009039,good_repeat,2025-11-26 10:49:02,2.0,51.7,350,5,1,2,1,medium,20000,postpaid,0,0,1,1,440,2000,14,32336.28,self_employed,Mombasa,1,0
APP_009040,fraudster,2026-01-06 10:49:02,1.7,0.5,112,5,7,7,0,medium,20000,postpaid,0,0,1,0,300,3000,14,67314.24,formal,Nairobi,0,1
APP_009041,legitimate,2026-01-30 10:49:02,13.4,22.3,673,16,1,0,1,medium,20000,postpaid,0,1,1,0,300,3000,60,6612.75,unemployed,Nairobi,0,0
APP_009042,legitimate,2025-11-17 10:49:02,6.9,20.7,537,13,1,2,1,low,5000,prepaid,1,1,1,1,603,10000,60,24390.68,self_employed,Rural,1,1
APP_009043,legitimate,2026-02-05 10:49:02,1.9,5.0,345,11,1,2,1,low,5000,postpaid,0,0,1,0,300,2000,30,11081.97,informal,Nakuru,0,0
APP_009044,legitimate,2026-02-05 10:49:02,29.1,4.9,672,14,1,1,1,high,60000,postpaid,1,0,1,1,508,3000,30,14095.15,informal,Kisumu,1,0
APP_009045,risky,2025-12-02 10:49:02,13.3,5.0,680,16,1,2,1,low,5000,postpaid,1,1,1,0,300,15000,90,7929.89,unemployed,Eldoret,1,0
APP_009046,legitimate,2026-01-24 10:49:02,7.8,30.9,380,12,1,1,1,high,60000,postpaid,1,1,1,0,300,20000,30,5844.06,unemployed,Nairobi,1,0
APP_009047,good_repeat,2026-01-06 10:49:02,27.0,16.7,773,11,1,0,1,high,60000,prepaid,0,1,1,0,300,3000,7,37991.68,self_employed,Eldoret,1,0
APP_009048,legitimate,2026-01-25 10:49:02,13.1,27.8,463,17,1,0,1,medium,20000,prepaid,1,0,1,1,447,3000,7,59446.1,self_employed,Mombasa,1,0
APP_009049,risky,2026-01-27 10:49:02,19.0,25.6,505,11,1,2,1,high,60000,postpaid,0,0,1,0,300,20000,30,17636.48,informal,Nakuru,0,0
APP_009050,legitimate,2026-01-01 10:49:02,12.2,38.1,778,17,1,2,1,high,60000,prepaid,0,1,1,1,495,20000,7,39451.75,self_employed,Nairobi,1,0
APP_009051,legitimate,2025-12-27 10:49:02,24.0,9.1,670,18,1,2,1,low,5000,postpaid,1,1,1,0,300,1000,30,20404.84,informal,Nakuru,0,0
APP_009052,legitimate,2026-01-06 10:49:02,40.5,4.7,693,10,1,0,1,high,60000,prepaid,0,1,0,1,396,15000,14,53470.35,self_employed,Rural,0,0
APP_009053,legitimate,2026-01-08 10:49:02,5.9,27.8,319,14,1,0,0,medium,20000,postpaid,1,0,1,1,522,20000,90,15374.87,unemployed,Mombasa,1,0
APP_009054,legitimate,2025-12-09 10:49:02,41.6,83.7,487,12,1,0,1,low,5000,postpaid,1,1,1,0,300,1000,7,13766.73,unemployed,Mombasa,1,0
APP_009055,risky,2026-01-06 10:49:02,4.4,33.2,412,16,1,0,1,medium,20000,prepaid,1,0,1,0,300,2000,7,7323.26,unemployed,Kisumu,1,0
APP_009056,good_repeat,2026-02-07 10:49:02,4.1,65.1,827,13,1,1,1,high,60000,postpaid,0,0,1,0,300,5000,14,5395.84,unemployed,Rural,1,0
APP_009057,legitimate,2026-01-07 10:49:02,13.5,2.5,302,8,1,1,1,medium,20000,prepaid,1,1,1,1,444,15000,30,10951.67,unemployed,Nakuru,1,0
APP_009058,risky,2025-12-06 10:49:02,6.0,18.7,383,6,1,1,1,high,60000,prepaid,1,1,1,1,300,5000,14,56115.46,formal,Mombasa,1,1
APP_009059,risky,2026-01-01 10:49:02,1.7,38.9,305,17,1,1,1,medium,20000,postpaid,1,0,1,1,492,10000,90,56119.14,self_employed,Kisumu,0,0
APP_009060,fraudster,2025-12-15 10:49:02,0.5,1.4,80,5,8,6,1,high,60000,prepaid,0,0,1,0,300,15000,30,43527.02,formal,Kisumu,0,1
APP_009061,legitimate,2026-02-03 10:49:02,0.1,58.1,689,12,1,0,1,low,5000,prepaid,0,1,1,1,526,10000,7,15157.09,unemployed,Mombasa,1,0
APP_009062,fraudster,2026-01-25 10:49:02,1.2,0.1,115,4,4,13,1,low,5000,postpaid,0,0,1,0,300,20000,14,18398.15,unemployed,Mombasa,0,1
APP_009063,risky,2025-12-02 10:49:02,0.5,17.9,383,14,1,2,1,medium,20000,postpaid,1,0,1,0,300,2000,30,6175.02,unemployed,Eldoret,0,0
APP_009064,risky,2026-02-11 10:49:02,1.2,9.4,814,16,1,0,1,high,60000,prepaid,1,0,1,1,465,20000,30,10102.58,unemployed,Nairobi,0,0
APP_009065,fraudster,2025-12-20 10:49:02,1.9,1.8,88,2,10,15,0,low,5000,prepaid,0,0,1,0,300,3000,14,29371.45,informal,Nakuru,0,1
APP_009066,legitimate,2026-01-16 10:49:02,10.3,70.6,368,7,1,2,0,high,60000,postpaid,1,1,1,1,510,20000,14,14683.01,unemployed,Kisumu,1,0
APP_009067,legitimate,2026-01-21 10:49:02,18.6,3.6,494,16,1,1,1,high,60000,prepaid,1,1,1,0,300,5000,60,73031.01,formal,Nakuru,0,0
APP_009068,risky,2025-12-15 10:49:02,4.5,55.4,575,11,1,1,1,medium,20000,prepaid,1,0,1,1,559,5000,90,32522.05,informal,Kisumu,1,0
APP_009069,legitimate,2026-01-31 10:49:02,15.2,65.5,670,10,1,2,1,low,5000,prepaid,1,0,1,0,300,1000,90,35587.26,formal,Kisumu,0,0
APP_009070,legitimate,2026-02-11 10:49:02,51.3,14.8,574,12,1,2,1,medium,20000,prepaid,0,1,1,0,300,1000,30,22223.17,informal,Nairobi,0,0
APP_009071,legitimate,2026-01-23 10:49:02,9.7,7.5,499,12,1,0,1,low,5000,postpaid,1,1,1,0,300,2000,90,18938.41,unemployed,Kisumu,0,0
APP_009072,good_repeat,2026-01-12 10:49:02,10.7,4.8,480,13,1,1,1,high,60000,postpaid,1,0,1,0,300,3000,90,15298.69,self_employed,Nakuru,1,0
APP_009073,risky,2025-12-01 10:49:02,2.8,12.0,794,13,1,0,1,medium,20000,prepaid,0,0,1,0,300,20000,7,6602.18,unemployed,Mombasa,0,1
APP_009074,fraudster,2026-01-03 10:49:02,1.4,0.3,76,0,9,6,1,high,60000,postpaid,0,0,1,0,300,1000,14,40574.83,self_employed,Nairobi,0,1
APP_009075,legitimate,2026-02-13 10:49:02,1.5,19.0,706,12,1,1,1,low,5000,postpaid,1,0,1,1,440,15000,60,15603.49,informal,Nakuru,1,0
APP_009076,risky,2025-11-20 10:49:02,1.7,31.6,776,14,1,2,1,low,5000,prepaid,0,1,1,0,300,15000,14,19628.35,self_employed,Rural,1,0
APP_009077,risky,2025-12-27 10:49:02,4.4,14.2,773,18,1,2,1,low,5000,postpaid,1,0,1,0,300,1000,60,7541.61,unemployed,Rural,1,0
APP_009078,legitimate,2026-01-04 10:49:02,8.0,155.2,309,16,1,0,1,high,60000,postpaid,0,1,1,1,565,2000,14,20198.27,informal,Nakuru,1,0
APP_009079,risky,2026-01-09 10:49:02,6.0,2.9,699,9,1,0,1,high,60000,postpaid,1,0,1,1,306,1000,14,21789.08,informal,Nairobi,1,0
APP_009080,risky,2026-01-06 10:49:02,15.8,19.6,317,16,1,1,1,medium,20000,prepaid,1,0,1,1,395,2000,14,12570.01,unemployed,Mombasa,0,0
APP_009081,legitimate,2025-12-25 10:49:02,10.4,40.1,330,14,1,1,1,low,5000,prepaid,0,1,1,0,300,15000,7,62552.73,formal,Kisumu,0,0
APP_009082,legitimate,2026-01-15 10:49:02,6.8,14.1,830,17,1,1,1,low,5000,prepaid,1,0,1,0,300,10000,60,23424.03,self_employed,Nairobi,0,0
APP_009083,risky,2026-01-12 10:49:02,19.2,2.5,452,13,1,2,1,high,60000,postpaid,1,0,1,0,300,10000,7,50710.25,self_employed,Eldoret,0,1
APP_009084,good_repeat,2026-02-11 10:49:02,36.1,42.8,353,13,1,1,1,high,60000,postpaid,1,0,1,0,300,3000,30,20328.9,self_employed,Nakuru,1,0
APP_009085,legitimate,2025-12-26 10:49:02,25.5,15.6,783,18,1,0,1,high,60000,prepaid,1,1,1,1,556,15000,90,29442.03,self_employed,Nairobi,1,0
APP_009086,legitimate,2026-01-30 10:49:02,39.8,14.5,310,15,1,1,1,low,5000,prepaid,1,1,1,0,300,10000,90,37476.9,informal,Nairobi,0,1
APP_009087,risky,2026-01-24 10:49:02,35.3,2.6,899,14,1,1,1,medium,20000,prepaid,0,0,1,1,406,20000,7,6670.04,unemployed,Eldoret,0,1
APP_009088,risky,2025-12-21 10:49:02,19.0,4.0,307,11,1,0,1,low,5000,postpaid,1,0,1,0,300,20000,7,45553.03,formal,Rural,0,0
APP_009089,risky,2026-01-13 10:49:02,16.6,46.4,345,13,1,0,1,low,5000,prepaid,0,0,1,1,427,1000,7,17445.95,unemployed,Nairobi,0,0
APP_009090,legitimate,2026-01-28 10:49:02,91.5,26.1,518,18,1,0,1,medium,20000,postpaid,1,1,0,0,300,2000,30,25107.13,informal,Kisumu,0,0
APP_009091,legitimate,2026-01-31 10:49:02,30.4,26.6,494,7,1,2,1,low,5000,postpaid,1,0,1,1,533,20000,30,55707.37,self_employed,Nairobi,1,0
APP_009092,fraudster,2025-12-18 10:49:02,2.9,1.1,104,6,6,10,1,high,60000,prepaid,0,0,1,0,300,2000,7,20882.44,informal,Nakuru,0,1
APP_009093,legitimate,2025-12-22 10:49:02,17.9,10.1,870,18,1,0,1,medium,20000,prepaid,1,0,0,0,300,15000,90,26993.67,self_employed,Nairobi,0,0
APP_009094,risky,2026-01-09 10:49:02,32.9,34.5,389,7,1,0,1,high,60000,postpaid,1,1,1,1,467,1000,14,29590.51,informal,Nakuru,0,1
APP_009095,legitimate,2025-12-25 10:49:02,0.5,0.2,526,12,1,2,1,high,60000,postpaid,1,0,1,0,300,5000,60,32841.86,informal,Eldoret,0,0
APP_009096,legitimate,2025-11-17 10:49:02,4.6,38.5,801,13,1,1,1,high,60000,postpaid,0,1,1,0,300,20000,30,6936.21,unemployed,Nakuru,0,0
APP_009097,legitimate,2026-01-05 10:49:02,14.9,29.4,574,16,1,2,1,medium,20000,prepaid,1,1,1,1,513,2000,30,70263.77,formal,Eldoret,1,0
APP_009098,fraudster,2025-11-17 10:49:02,2.4,0.9,56,1,7,5,0,low,5000,postpaid,0,0,1,0,448,1000,90,5740.27,unemployed,Rural,0,1
APP_009099,risky,2026-02-11 10:49:02,34.6,14.5,626,13,1,0,1,low,5000,prepaid,0,1,1,0,300,15000,90,37336.97,formal,Mombasa,0,1
APP_009100,good_repeat,2025-11-19 10:49:02,0.5,36.6,704,12,1,0,1,medium,20000,postpaid,1,0,1,1,542,2000,30,13903.52,unemployed,Mombasa,1,0
APP_009101,good_repeat,2025-11-30 10:49:02,17.7,12.9,810,13,1,2,1,high,60000,postpaid,1,1,1,1,437,2000,7,33836.28,formal,Eldoret,1,0
APP_009102,fraudster,2025-12-26 10:49:02,1.0,0.6,101,0,10,5,1,low,5000,postpaid,0,0,1,0,592,10000,7,36408.83,informal,Rural,0,1
APP_009103,legitimate,2026-02-13 10:49:02,8.9,3.5,561,11,1,1,1,medium,20000,prepaid,0,1,1,1,672,15000,90,51292.12,formal,Nairobi,1,0
APP_009104,legitimate,2026-01-14 10:49:02,40.8,12.7,848,15,1,2,1,medium,20000,postpaid,0,0,1,0,300,10000,7,11716.17,informal,Nairobi,0,0
APP_009105,legitimate,2025-12-16 10:49:02,33.1,17.2,801,14,1,2,1,high,60000,postpaid,1,0,1,0,300,10000,7,19488.6,self_employed,Mombasa,0,0
APP_009106,risky,2026-01-18 10:49:02,20.5,12.8,715,10,1,0,1,high,60000,prepaid,0,1,1,1,578,2000,14,41105.54,self_employed,Mombasa,0,0
APP_009107,risky,2026-02-08 10:49:02,10.3,5.6,508,14,1,1,1,low,5000,postpaid,1,1,1,0,300,10000,30,9128.53,unemployed,Mombasa,1,1
APP_009108,legitimate,2026-01-31 10:49:02,36.0,0.6,644,12,1,1,1,high,60000,prepaid,1,0,1,1,481,2000,7,26775.7,informal,Nakuru,1,0
APP_009109,risky,2026-01-16 10:49:02,19.7,4.5,658,9,1,1,1,low,5000,prepaid,0,0,1,1,502,3000,14,20109.39,informal,Nairobi,1,0
APP_009110,legitimate,2026-02-02 10:49:02,30.7,0.9,522,11,1,0,1,low,5000,prepaid,1,1,1,1,632,15000,90,30195.4,informal,Nakuru,1,0
APP_009111,legitimate,2025-12-24 10:49:02,2.5,6.5,595,10,1,1,1,high,60000,prepaid,1,1,1,0,300,10000,90,7266.76,unemployed,Eldoret,0,0
APP_009112,legitimate,2025-11-19 10:49:02,13.8,73.5,706,13,1,0,1,low,5000,postpaid,1,1,1,0,300,15000,14,35778.34,formal,Nairobi,1,0
APP_009113,legitimate,2026-01-17 10:49:02,9.2,54.6,484,8,1,1,1,medium,20000,postpaid,0,1,1,0,300,10000,60,6496.0,unemployed,Eldoret,0,0
APP_009114,risky,2025-12-11 10:49:02,1.3,20.0,350,11,1,1,1,high,60000,postpaid,0,1,1,0,300,15000,30,25225.51,formal,Nairobi,0,0
APP_009115,fraudster,2026-01-13 10:49:02,0.4,1.3,100,4,6,9,1,medium,20000,prepaid,0,0,1,0,649,15000,7,50798.31,self_employed,Rural,0,1
APP_009116,legitimate,2025-12-11 10:49:02,16.7,32.3,339,13,1,2,1,low,5000,prepaid,0,1,1,0,300,3000,90,22643.33,self_employed,Nairobi,0,0
APP_009117,risky,2025-12-25 10:49:02,22.7,59.5,884,17,1,1,1,low,5000,postpaid,1,0,1,1,522,5000,30,52884.09,formal,Rural,1,0
APP_009118,legitimate,2025-11-30 10:49:02,18.2,18.2,605,15,1,1,1,high,60000,postpaid,1,0,1,0,300,20000,30,19196.67,unemployed,Kisumu,0,0
